feature0,feature1,feature2,feature3,feature4,class
5.712704272952421,8.942043453417432,13.799180410439975,0.7522064552093095,6.671021293388416,A
1.0100239561227122,8.781389514867968,8.274549374511512,5.647119675647271,15.736301969615587,A
1.9080262822537803,8.946300365153737,14.219099947000533,9.47509767523076,19.85707309355047,A
1.8924559951813842,8.83148699402664,21.57707839154679,16.125739686485577,14.12084064000879,A
4.709916120703832,8.85660993344167,23.81301404328799,10.20534439002246,14.614028511283365,A
2.777076956147894,8.88919294113565,18.325491744783704,1.0124944933089335,7.462924931292537,A
3.529732398810995,8.97851348411575,5.491966144423934,11.262135947814006,12.597145740166068,A
6.201046177479882,8.698121866463575,13.522202681115669,1.312003899843079,5.503529211281947,A
4.596652318470893,8.721760550796091,23.43270522991112,7.761669143376053,5.399148114057752,A
2.8233612322802073,8.942050260809001,14.958461369020558,10.098248621477396,0.17020188795398106,A
1.217484334476281,8.665700218716072,7.421356355267229,16.187858881468603,7.977919200173146,A
1.3489591281669056,8.59427830928054,23.776907612628293,5.483310389081224,8.691090907197228,A
1.901894362461364,8.985014684093539,17.89026831745817,9.212327901474202,19.432794248588543,A
5.164108259464166,8.615104351094638,22.22222598702937,13.44333095226056,15.823616137375643,A
4.693333721554184,8.639401402975215,18.561356796601842,0.9663415039937178,7.922419423153271,A
2.018318156852359,8.678127897495415,15.826966252765502,19.314943119848095,13.116195360127483,A
2.0049626433618957,8.72457269743751,9.538799882069146,15.301561524238927,3.6611107516904324,A
5.900480942004422,8.591926713790956,8.747295497386425,9.56499876015511,17.714137171802996,A
2.7956301492486766,8.939851177556127,5.2169844650868455,10.654536974029117,9.952490527472262,A
3.3766363042913143,8.919046974506452,15.830246618496068,2.009909819954462,15.844286319113573,A
5.339115835802059,8.586465128814574,11.807548820776539,18.906798465248634,7.047139014545138,A
0.1326680456188771,8.67646819282496,16.894583556156604,11.451953908591575,0.382698627347251,A
1.5908348694724845,8.879859095989046,19.127159669396335,14.472562432600355,17.795943709230304,A
2.96807147344166,8.790642757835007,7.424557097405479,11.808705523100153,3.934391116119773,A
1.7800704357737567,8.609312418004201,5.3675487231650205,8.906653467807814,12.031961870032301,A
4.658187878284312,8.572729602780212,11.559666586148502,11.25428616900705,0.8451457724031641,A
0.49306042031271347,8.67766852695185,11.398103905218429,7.626965560121923,18.93442148209781,A
4.669445150582646,8.62415886013118,20.285740081930882,4.1385883880618985,15.958716899151828,A
4.639204791480626,8.613208440653983,7.665348307199909,16.669942117911916,8.851724399271207,A
4.54170234085463,8.563101048601197,15.057773476840232,9.949918034975598,0.038966510069743165,A
2.034987574534185,8.891099446282801,14.951512642151918,18.36516272975418,15.425528146771494,A
4.591871690415778,8.997275907219391,23.179152996437885,10.565625460036939,4.464048992466996,A
1.1803519625047405,8.945874972342942,13.660556416376146,4.5803945141404565,18.208821161710905,A
5.691386237692879,8.673432239443919,23.025775491538724,13.393788592013792,5.338372609991116,A
2.5320920923581105,8.61360805354803,11.453589132741303,1.8202346424209033,14.20618579839914,A
6.155024949753677,8.973635090941986,22.815380728063595,9.820185053647778,3.8382304613298777,A
1.7020463639078065,8.654073711753519,16.414892735121793,12.440057533205898,19.467635041022394,A
3.3166170387398277,8.589581701870198,22.305430311753703,12.704966348821042,3.93912385192737,A
2.601356249239969,8.831620655504551,24.926612487332534,9.054439901520352,9.351664072967358,A
4.415132075745363,8.628837233053877,21.85181643602736,16.26381080603376,6.574222493437365,A
1.6668588153186275,8.906276524074897,16.90360117792537,1.129630478317365,6.026093458916297,A
5.578106872086395,8.834243531223054,14.764647047731849,7.552598107259824,0.38403205762499226,A
5.19526924046053,8.96367250783352,20.707200224197862,13.570499485362728,2.723826128888594,A
3.5884707085886998,8.748203096945314,13.745539373995289,9.958470211158604,0.12286037190967747,A
5.365120939301379,8.582183522997072,23.47943242958135,12.189931634413954,14.471998917170332,A
4.386835829891432,8.855936119952554,24.302745568532977,13.509111372115736,8.931133436873527,A
3.6709459619667726,8.552666036295683,9.761282455946152,6.052608060120165,2.4826167202110376,A
2.813449248950177,8.942697326466627,18.678277830200827,4.312937277066554,2.751137177554863,A
1.485530422218733,8.943232561353993,24.91015760195607,10.392480297070751,10.13232296888588,A
3.8565281595709515,8.882400755712672,11.440430324370247,12.972018689735615,1.1622216115013266,A
0.3038921200581684,8.655453670378948,7.753515550405932,14.72704560444031,5.281283890453403,A
5.4851430115120605,8.90164402622691,9.851598322375594,3.9252506658563364,15.786704909871254,A
3.7888837305923033,8.829751671125397,14.815072695979188,9.123024162335623,19.83391318740924,A
1.2933592198334332,8.818352438931115,19.41077806011402,4.729302093740155,2.8602388964915884,A
6.257007672493466,8.632487765407475,6.499463869037527,5.414406899811318,7.855861942451982,A
0.7507757866191617,8.577975307469364,11.835243176155709,7.992289085301364,19.25108034492047,A
0.5921606422648211,8.963304658080167,18.616889864802943,7.572068918797962,18.873493064450678,A
0.911180072031764,8.717993594595077,15.557702965357556,10.473343344721052,19.89265801494294,A
3.405569690788753,8.797634851773642,12.324710070349214,2.3700698577921493,15.624036817651376,A
3.2059021985949965,8.704780810544444,7.380441761180943,5.8118249337383014,5.137772942128183,A
1.8389851485360147,8.883394650181554,15.607853191635238,16.082829805634987,2.1635433030090665,A
4.67845302717788,8.735503552560607,23.74086662539187,5.6847683553571144,7.881306088648753,A
0.0921678413994996,8.631321947720176,24.252947019555286,8.897522219441717,13.555083378969,A
2.586511929013403,8.87905102729005,14.175216880020043,16.646715834027372,17.230442140448368,A
1.535725471395934,8.938953605193877,9.32372357517541,7.238022750152054,17.59913236844273,A
2.1794655603147506,8.88379964501207,15.884951022259527,9.303729470414494,0.17075723269799248,A
4.092499355765859,8.907603837370942,14.989870771674726,8.300502757964074,19.841821402651433,A
1.7477062592133732,8.801175130299017,23.23611888268338,8.817236596493945,4.751182781711971,A
1.9847100356635832,8.702063294426887,5.491078668405343,7.456786981210918,8.894534651916807,A
2.2109817362609747,8.95617126032003,7.12350480546963,11.363870808066125,4.064630885609839,A
5.632236612997134,8.793410762614368,10.560981172619256,1.0935419497684684,9.781406324254663,A
2.5953020109534184,8.784042640761392,13.7163975104868,0.7106988226298458,13.275380464078594,A
1.6108083244849298,8.997404859557685,16.435471466353764,17.614098160817502,3.825637904602793,A
5.613053516241278,8.797646256334437,16.78223629036231,2.3729977696110973,3.9872734272575086,A
0.693003857475522,8.711055625138615,17.96510788650964,16.34492191348971,16.905653359858775,A
4.359370845421637,8.993805478008008,22.358754331318167,7.157990651296453,3.9933746718238154,A
3.090356442598405,8.984841519458982,6.193078606517748,14.332221451160063,10.638137971285882,A
3.638336077371378,8.568732914476644,15.31085583509353,10.682026599277593,0.09279085647507657,A
2.8268809562040884,8.672949776589999,10.817684481719585,1.5989464914039289,7.016053266878032,A
0.9980087886533571,8.759037790151396,11.965167589876582,10.980642237403584,19.28401357815663,A
4.038879049544008,8.92492931313327,7.027167532729255,11.914368928684318,15.506116259823493,A
4.14371993016324,8.772205404806314,19.642133249649206,7.604531331943602,1.6876223997881983,A
2.293555022086439,8.749352580738497,7.735099958256063,10.50380960826803,16.692565143414598,A
3.702707560961676,8.833040217452696,13.721327623650863,12.808061221884996,0.6199398563607517,A
4.114630294358023,8.57232564683913,17.142931509743747,9.20340744194838,19.639833909491642,A
3.0080475518285876,8.901229800985753,18.74589012848485,5.9506524681770925,1.6736164472017538,A
1.1331435012405073,8.947281786110501,11.533159487426383,8.3870418144445,19.142720919417506,A
3.4383405059689833,8.633447974242205,23.533643360842973,6.871360900247164,6.1811932778071785,A
0.29676093103775464,8.618985923786402,6.179888209974742,12.699038657326222,6.50328685485404,A
5.3146532432390305,8.866761093524955,6.043244799023631,9.210696488302627,14.010989945288454,A
0.8108790449226563,8.569291274404131,13.321270324145098,19.061893340424575,13.765300816664665,A
3.5519058791631912,8.888449341127048,14.686348215657437,9.71884441263153,0.13098452324244825,A
4.201501348322213,8.760788037786988,9.230311119387924,17.86949004108402,11.599995170440149,A
0.14706987432780297,8.752423162414905,10.43182918089338,8.321293765550497,1.385819737216476,A
5.216580859194274,8.628118416183812,8.76509465811094,12.357520492432256,17.336689890224417,A
1.8746848484028473,8.691883661432346,20.10510567715328,1.6184631655702564,10.787349981666466,A
5.110405321234497,8.952250588466534,14.246119836061444,16.052347175879465,17.873163664396863,A
3.35948225421724,8.939996381480354,18.65945015039685,12.094816903009695,18.916439686918594,A
6.068213261209435,8.983605086606175,9.675350188722224,14.036058945832155,17.311981984708556,A
2.138219576711792,8.609204075570766,13.600541734641077,7.924609966291715,0.35455233690445453,A
5.145356836014428,8.803439408370231,14.820383633475808,10.424666061717142,19.800080469753446,A
4.347029122981772,8.576541564654718,20.129386490132678,5.332515168628027,3.008620419008044,A
1.0836096078226254,8.609158007513965,7.903670952187701,10.760171997496986,3.2124860721509867,A
5.211744531374102,8.554808696432428,20.327746788395036,9.631917614599212,1.726540828249604,A
6.258121244361975,8.92369902523574,14.804852043219668,9.724857497455822,19.940757125368155,A
2.726264281361741,8.582373323671773,21.47500680434169,4.379564033845209,14.888492254880383,A
2.914189700091493,8.916409102716585,10.157063863085064,9.188489235022313,18.5846730635206,A
5.9384997747177,8.663764911955763,13.812936890270963,9.420551924401133,0.20111664082750735,A
3.1101870086371015,8.556740296175521,16.698579235434785,1.2943604734754572,14.473794572769542,A
0.7510451279540823,8.62517915023923,21.765582850022643,16.37673431549451,6.477613093716023,A
1.0746787149228436,8.897016340380596,21.849945486060374,3.266233301309491,12.061717222854616,A
3.7909654981900354,8.70879530877117,23.757103318470016,14.625947668056536,11.013009173215224,A
1.0544856861375986,8.924246896241737,20.014684441317353,11.134204461187132,1.5518425340571032,A
1.9875584850680983,8.851104676194767,19.861734418424966,1.903906009073884,6.852593565755601,A
5.455866210380893,8.727325559141422,6.308798011864997,10.874829148552248,14.688473844006554,A
0.8610398329221159,8.601048529792982,22.552941944863996,16.233582387321547,11.89942559003774,A
1.6444005354279563,8.975451543772637,21.26492403143878,4.536890155790963,4.756970311635658,A
5.25591728433526,8.76530390251781,15.854996479070154,10.118323114587302,0.042126552373941806,A
5.965130485640316,8.822685822317215,15.00261096762457,9.998940926710114,0.16297688090186924,A
4.8234610332157635,8.62716109947194,12.882617287628577,15.480460527579925,2.080121798716073,A
3.9998382755773143,8.786341419069203,21.06047823501579,17.21894893255774,6.762925459300176,A
1.96551361754897,8.704793317253205,15.078491027916495,10.503816486043448,19.918074066254462,A
3.0049952258163386,8.81371915646333,15.234471144516966,10.012706359778816,0.17883062521377546,A
1.3690208349291244,8.615664073737063,8.19135660406334,7.145287111269458,3.4037581904125602,A
3.7280973765808065,8.884060570136963,21.560261876564844,2.779828063077705,12.158640503710624,A
0.03955677853881119,8.912610115639048,23.507239121772926,12.942181958404198,14.165007380239679,A
2.4212406297558737,8.651351786495752,11.327776997330087,14.015938148107804,1.626586200726388,A
3.1724569862265217,8.841969819605552,10.787549441796642,8.850508543050928,18.870809223794637,A
5.993527366482166,8.650073531855298,12.058296014312656,19.387261442827857,10.765641825896056,A
4.719508656284025,8.858478423145893,11.707552298091715,15.341717488732808,2.327689599785848,A
2.610274756228652,8.862550111711046,14.418491883464196,14.3034011559845,18.905960258053586,A
2.544305661063828,8.76592073655181,13.096885836571929,13.179725315938008,19.16580484251669,A
4.7477397733327695,8.68144557417281,12.02529125284708,14.141422247006748,18.418176108540717,A
2.4457505825272534,8.934738424986934,14.427196825536573,0.9179489978258726,6.181007396030694,A
2.381528453339479,8.761825642730615,17.819410897001177,15.82787888216911,2.4957581137662928,A
5.031380981591406,8.946445804248324,16.40902144850426,3.420438451249084,2.804490266827914,A
1.478944427760701,8.956269315403585,20.26371352780827,2.668629573077766,14.012864509610582,A
2.7190708304056876,8.755546174301346,14.077517952141523,9.3324326538174,0.21456043716966633,A
4.525964805631291,8.891211499851911,16.27526419103098,9.345861894763745,19.80916451334069,A
5.0270845013810925,8.839008683825517,20.80783169676454,8.252068122200184,2.190312575069858,A
1.7459663390457554,8.826937010460812,19.597514913151713,11.72429324297986,1.4619530277281534,A
3.0854724481094564,8.600339437299755,6.3712355915340595,13.66270063069655,13.349019127287292,A
0.5686767475475877,8.648395051423861,8.061495534814533,8.114456475184564,16.800497673644713,A
1.073583524270071,8.916789620794493,9.237358120795715,2.0580934055796343,9.572222301453568,A
1.8782003111195724,8.773283083403802,12.32923716902937,14.270387099754501,1.4969580039722903,A
2.426100738759124,8.881640264514651,14.287969152657956,10.608260511102385,19.86493213202524,A
4.438483770934697,8.772519132247652,11.856575032105969,1.257116716210641,6.312372590008898,A
1.5832597030666349,8.950956876328934,15.162225101399036,10.484533002699022,19.96624411109218,A
1.7835141099342224,8.786752315459898,7.423836619092868,10.204465619543017,3.5732580693421676,A
3.200022596395675,8.74016207606574,12.311357384418045,0.6517518491078924,11.627013634116073,A
6.175366834439551,8.825831745097029,12.156955272146202,18.981065427589918,12.937774862469618,A
4.191417851573718,8.735267180940157,11.708077429662398,16.995759005306788,3.8641229632084837,A
4.1812830843533915,8.992449150862866,7.014447287630761,7.151450311861556,4.951046175644646,A
1.4273678126838814,8.638692464928965,12.601299620238782,3.8197503666985506,2.543019875103697,A
3.2793854949326464,8.848900786191315,23.458429824484632,4.806797094292338,10.843019718259262,A
4.20619203626995,8.796118831138116,18.573679036480122,3.3809764682540653,16.444447267436328,A
3.439451841703093,8.67778441798539,21.922757876439583,11.714022758017729,3.1244171672952223,A
3.6570456200887147,8.783137026318775,20.99432966099012,13.124362345581854,17.24468369318169,A
5.329999591773979,8.933998970921373,17.680876439715867,1.7987994474662568,14.6504752374065,A
2.0455840499717777,8.860872452218556,5.644873417964805,13.353529822269316,10.717440022425272,A
0.22912093006690654,8.96308119878515,18.17488063738154,10.099782588980803,19.433952036567046,A
4.496053683232284,8.88675637246046,12.764539637882406,19.10699838774968,13.244444980704206,A
5.8726589961697275,8.588816233119157,24.21130252478085,6.749174121677817,10.832347041212719,A
4.472549173690991,8.657902174481462,21.607950279685866,4.162865622561972,5.469355919708261,A
5.287355862128541,8.98276350578076,7.657614114919653,5.757282483761772,4.76628232251926,A
4.86615999489581,8.766706374778707,17.669110719821344,7.237855346089363,19.05808366991858,A
5.6812677322125955,8.984079365427077,10.39503786105162,17.751834689271984,13.962698507646914,A
5.0459426239331835,8.997722221626246,15.107863502100077,9.421368714894852,19.83457489869729,A
1.2002227804462278,8.797424384757925,16.662026759543604,2.768394372829185,3.3294662947153224,A
1.2164332961729616,8.982160874987164,8.515469670315625,3.8450842384082646,5.663395810813762,A
2.0395115057601676,8.870761851051572,12.01260314821808,11.946313822158077,0.6891060943585838,A
4.926845622729342,8.715256867087191,15.009499575268206,4.0864283877600025,17.91918675038809,A
6.172469369294517,8.711095661211425,13.24968016674168,6.1199507740881485,19.015629389104582,A
6.003369260371067,8.755810132689943,10.750838261068012,8.414749515269742,1.139740170232587,A
2.517177992257502,8.951948513348256,7.129863759352633,4.84072992106142,7.162522971372228,A
5.858239426051755,8.820198397530921,18.13959277686548,8.091515813082106,0.832457735957755,A
3.786019605977357,8.72359804037893,8.382807833582582,11.210329661008588,2.6246986619562414,A
2.1418821109535657,8.713293933391544,14.851891644958265,9.476759385061646,0.07226664534498894,A
4.697608821595869,8.654207784349149,8.877439583730112,9.215313336131903,2.214820503554562,A
4.812343877726439,8.634046897796203,14.306131336608935,16.87261129415461,2.8888383761643768,A
4.532328381663341,8.606599429656391,15.76216648647722,10.820472452347547,19.890711079493926,A
5.211393798488805,8.973981751165072,20.211399146252973,18.085416544473198,12.402569361473391,A
4.864300600297799,8.642608993765192,12.415787577894529,17.312939004729426,16.080391801130116,A
1.1007367378502564,8.981465626792287,9.888997172297419,4.047533903268866,3.9445460768358975,A
2.7909101429124745,8.88705521556306,15.126727776689453,19.915950527733205,9.521724385471765,A
5.440460060981937,8.789119618417596,13.108400608182555,10.728439493400037,0.34665662696643196,A
4.752645469794275,8.620543188867964,12.551720312220539,2.375548792123392,4.233160497497535,A
4.552272138206318,8.940718671551648,12.660952473209099,0.8697129905831691,12.78901272118941,A
2.8986648912766375,8.84041435072808,6.81909329604081,4.518837939210381,8.328551292997657,A
2.0302943294283105,8.91045007045462,6.920069978307652,10.816057290389372,15.789990669797994,A
4.3517586105082575,8.968606654144994,16.16556959262192,8.059483806370322,0.43381686861420476,A
4.552982284111734,8.622980413474417,16.516064952277887,17.809780337887837,15.784186176186264,A
5.28426348363639,8.734184454155736,11.618686300626512,0.953634601340795,11.683538995085119,A
4.4924060853010275,8.81941378895016,13.48057479064278,11.059514444744936,0.3188083715784078,A
2.0868386959062573,8.565821491237031,8.892098352804695,17.86387495475551,10.40801999542413,A
3.8376748727771663,8.746537127405116,13.005914758600102,17.909433321267812,4.362373332807059,A
4.086710383707773,8.6213310215293,21.30926692503079,2.4235588325753037,10.280774239444854,A
5.531373852886857,8.775131656277557,14.17911886396197,2.404859511054136,16.2852541596276,A
5.632888274449794,8.83738308488073,13.22085635841657,9.279343109947032,0.3429761763598229,A
4.516483255107367,8.823767488322751,14.325273391124227,7.68877915035441,0.31326990432953217,A
1.3885980972502356,8.830919659802488,19.04706601648929,1.800184707164247,6.149067083308983,A
4.304380430993845,8.918481651247596,15.007179084158368,10.020865532076508,0.13052061381451452,A
0.45831887295514023,8.571933835176553,11.339047446286923,10.834072723786358,19.1915546154388,A
2.8916628444382706,8.583913132761888,17.876660690660092,18.42120543694749,5.5932987190617975,A
2.077579561977776,8.668890352153024,16.216332762156966,9.316546231847958,0.26106941452649757,A
5.527745397794505,8.680877422390397,21.91275604311618,6.914540720661822,16.25524127281838,A
3.5872583466496972,8.81544361487641,23.27954052055702,11.919085627990148,14.969700948249475,A
1.896773084186354,8.78716241907484,18.85263423060041,17.946300310363362,5.6763943410359365,A
3.724528819185415,8.991878762463978,23.449113156273068,11.724514571712191,5.149638513309743,A
1.8219060718694848,8.84411535536405,12.517770837200393,7.830302791860971,0.6638680157087542,A
4.205994745042405,8.796130111717273,15.757373521215232,9.121075899605108,19.913467401156375,A
3.5002659208913127,8.699608446323584,7.815992347088074,7.157869752471173,3.8343072478822595,A
2.7664805993598427,8.771185511338349,11.339454165473807,1.3979546631862956,6.875446112521325,A
5.962250891642877,8.6292782612083,9.264740440011625,8.831762773894928,2.090581402146727,A
1.2989459685508977,8.808986250332863,7.9429409868628875,14.755017525299518,14.971703793761087,A
1.5750567527607597,8.77653770538136,10.218274575285127,17.623353799137416,5.789719998445185,A
2.068707570187875,8.584214147273418,19.957661371756036,16.631506394814522,15.419934966288773,A
3.6440058933168995,8.586147834499753,7.989272242958558,3.3911764477565454,11.953263846408719,A
3.4754152571175694,8.670108338107028,23.115841468396493,12.141048857605167,15.222962703449998,A
3.5987025597626627,8.659200031441598,19.82427232669899,6.685510935705482,1.99066360838059,A
3.8067987029833006,8.93271805935832,15.445060764671078,10.738529255857918,19.804187650799776,A
3.4388881953425505,8.772256015587569,15.153653302078798,4.310452353102464,18.17794203814367,A
3.767660142283393,8.686379923253705,11.58573919170134,4.158633164922363,17.22939056479429,A
4.393465259582582,8.767350631733327,10.546074206237456,2.7932843747239433,15.02712690205341,A
4.6575175460668685,8.723781738626398,20.022191847237522,10.206938826985168,1.575436265463365,A
2.644065271312278,8.668650296209494,8.24692560956045,12.749077112255753,16.629677277667813,A
1.694817141473856,8.799287097461006,12.95174031307899,6.557616773281925,19.059059960291204,A
