feature0,feature1,feature2,feature3,feature4,feature5,feature6,class
11.312780559598217,3.986722111120186,19.680923621715124,25.988241948927797,31.50961715793827,21.073543100950285,46.36448899431326,A
6.098430871576438,4.145126479199515,22.755684437926035,16.919730413507352,32.89893683370989,36.26095800414096,10.037011577924643,A
5.577794838897203,3.9511109341028545,23.92558873503254,30.60972655422871,13.902833219566904,24.45714422965262,31.317031140308842,A
5.394892899730778,6.76566376825672,11.88759314558028,34.268714040778285,18.35518137260606,60.738594515249105,24.681162672544794,A
9.610759189893361,9.497615844660302,13.067702848019897,13.981181602480639,25.322897940683234,37.79125958958474,29.515031644194604,A
4.250089481623384,6.988045589160108,23.167035424872573,28.015508494910048,22.591586267021814,21.191874186914013,40.871658167732924,A
9.349039160088063,5.060066038157964,14.276848239921772,15.164082064188767,19.652633758890715,38.78022407533051,26.382202104786757,A
7.636763604455924,1.3272459097124758,8.230183430712911,19.88483754165156,15.32038684754702,28.30844249116583,23.302119655957092,A
4.61604583671441,5.639881861503495,16.133713962173694,32.42090304017249,26.408425062250846,55.292853467694115,33.86707359179031,A
9.50820955596095,5.097219079290213,18.348823939490558,21.54098743415072,28.389792602428273,32.762330262628986,20.259892117462947,A
8.628321438679329,2.9352221296485292,21.90666523268397,24.408148608816035,21.98658754163177,28.342484438673015,24.01435043649805,A
10.099461302479128,6.46755305756356,20.40730806907451,14.999472289168247,20.922846527569188,26.897578303961637,34.55864628670072,A
7.331432163466938,6.602651133007041,18.715157410070486,23.179735781308512,33.56498250932327,21.435129104149134,24.210886377551578,A
9.27373651870288,5.513282036228437,22.617705167051263,20.73606186325941,43.5316131263753,32.04704233421781,27.642386595757948,A
11.11816552919732,7.747747914662449,12.788032994122378,9.937379523502486,29.43535422824185,32.210071236946206,40.06661863927958,A
5.961635648857959,7.146929972009483,26.261426965562777,23.07759966994667,36.81541551732425,27.105398011817115,11.094037269790604,A
10.545410960714912,5.104099940348635,8.1267984242546,17.921440882091936,37.843301947489415,36.008829215702804,35.905897550656846,A
7.731002223993113,4.384603731556816,12.085700095249337,32.34170201873122,8.38672163524209,27.05366044646498,24.862531007750604,A
3.852604131633597,9.08608182073635,19.740118609878163,19.095835529489833,29.104674579879443,36.57456992891627,26.384653157972043,A
6.07695711165347,6.792049913563636,10.622044427695144,25.966393563178258,26.950475438321433,31.951118517090155,40.281987666072865,A
8.202221179769639,3.83300155114118,13.330221464358164,13.343859359551807,31.434902325158397,37.442464953209644,35.39627542150176,A
6.338439327424869,5.163338817102357,17.445834878785277,10.043649721503343,22.483816246178307,31.753883880258847,26.700511790622436,A
5.365349142775206,8.745169811487642,16.765580519831964,23.255797096577922,33.58669979980832,31.770283459231038,19.860230482795483,A
5.270273976910278,12.245616169859295,17.180262587064007,9.512858996316508,24.45099685269437,33.86048271336914,36.33817927553267,A
10.54670926543332,2.701989332911192,28.92612220888942,25.548603094084953,20.21608230851391,14.115918997394418,46.009262165583294,A
9.923820893882297,9.689047038737812,19.35703272120447,10.986197512716428,25.515862246814756,38.563686851833154,22.518233505858714,A
3.193463635659555,6.298848502004812,10.175614384155867,16.613093154856287,22.22339780312668,34.875162947815554,26.165218172517243,A
4.005250146706492,0.6052935331317396,25.56469009393482,15.035858392384986,20.163419993806794,33.42407892554512,34.743176144655806,A
10.577023445186562,7.136847448370043,20.16261723978819,26.014082657630276,35.58575211469151,39.98306518594022,40.955815628012765,A
3.126784261157543,4.5496465073458925,24.994658726529686,13.746362394836835,24.47875623762675,36.93525780065855,32.41885342951146,A
1.8924514895763596,8.683459432236393,12.005893577120919,26.017256737223686,17.806634354706187,35.719621569472835,36.75597852097711,A
4.514885198867486,9.300899627192303,19.118754534297103,21.609083226794525,7.329713726646691,36.38597003095224,34.2562893160426,A
9.796727068704044,9.313297011208713,14.796389639565266,28.712523662967804,28.235132246832805,54.266600126371685,34.409911562506935,A
3.745179634452966,5.16573185242008,14.747123324572268,18.583601584102727,21.50874431357029,43.87011870436844,30.856060018765277,A
2.858751863667567,9.261871085398194,15.919084301660373,22.88348288710159,22.07040887688816,22.09095170488258,34.93060386444138,A
4.920545821605023,6.372749339660551,14.992583528890563,22.43190922880956,10.926249293303453,34.31504152296201,18.322529299896775,A
6.417408783583483,4.461276395157704,13.427198228897481,27.564790943808966,31.8470021886444,41.37130807732247,42.650994891608846,A
3.497962391035929,4.760457204012104,26.4308349609786,21.484643613958077,19.820696060497916,27.767751993937388,25.94377520061553,A
11.961922804480327,1.318486052926125,30.85294586593735,19.798141315665553,18.466191325310636,30.883509184407785,58.78928206299759,A
6.780151777765578,10.967923970025872,18.132926576806184,24.44901603716195,29.107365090307958,39.598491285676225,36.197578418260235,A
8.930287602873,4.53227679757004,27.48894802165549,10.949974628800765,26.946535184796502,35.27231588225317,35.18320362562008,A
1.795469536910573,5.946568154514906,27.850015652098996,19.51892823799649,30.913110289073142,28.46946937457896,47.5721917597045,A
1.4032291264743912,8.820639993240484,16.27116159819018,10.272000413161138,23.352384617356897,31.75278242220648,42.01620053171095,A
4.336946732177672,5.690537761462011,5.794848648509653,22.81611725191074,28.671549724918293,44.89894330065356,30.790109747090895,A
7.768187713801623,5.153184770081214,32.77372440426211,21.217469796309253,25.83648092517342,20.396569735590937,8.020612955894713,A
5.64288106776298,12.241471355124041,21.285971961940003,12.926576981440862,32.10254823685439,32.22679439875571,12.24182725333715,A
8.350785873741708,3.5500903664501355,17.90861911501863,16.775377421201448,36.23769059578086,25.55014185847504,17.95854585045092,A
6.518500166072137,6.814967141401542,20.277689351994123,12.154486979249382,26.240765316506334,42.603253336674925,39.86471423977808,A
2.6616915906178615,6.062526611157828,31.358303150292052,15.598606236484232,17.489391235294704,39.90784725136999,36.274516193008886,A
3.5797173775628512,7.708949366697656,22.42675670242182,30.922104977027878,21.052099987404873,38.80406045535858,24.710693961964253,A
7.826025068283635,10.314484260342816,24.372041321015264,25.017358062864407,25.383534889782027,28.009391713065444,29.534773182355977,A
10.423116959071365,2.428105414296658,16.1695889396634,20.7981302136578,17.44083813165724,18.14126020013441,37.79552989499032,A
8.152641817361115,7.659137423762417,31.42706826365241,18.719874159014168,12.007536765471688,33.18997421354448,41.526111633372366,A
1.4256935873836685,3.9062795195962536,25.808424478435917,30.305823443650148,30.431083888923574,51.41513644876936,46.71231273242529,A
8.574209787548622,5.826192632860499,7.769090754907809,14.910544736057963,17.63093975098796,31.2500149212564,30.33621404282613,A
11.413090649901282,10.047751222673504,26.88268051633234,18.59360708828484,25.6420272601887,49.514205673560255,53.01802169547462,A
2.3984144580530464,2.4188388974877695,18.41367132060891,19.82074096653985,33.06961121559491,43.901106240049685,29.226202879486642,A
5.55529961555766,8.823556560398156,15.490660096784163,25.02425495808287,43.36278504695605,28.608369976603278,19.388703833775327,A
4.124916512555577,4.018667074311411,20.491486003891353,22.79428227224603,10.619189080114609,38.322328186673346,16.160581001950156,A
5.253086455393435,2.576562726234756,15.481828914282712,14.323492251826789,12.166300334963116,35.360085853813665,36.015513606917736,A
9.139639126883223,6.208929832825794,23.91070774520331,15.003154745413095,33.33292798957483,34.57662352189118,26.432601322678508,A
4.599042536320072,3.0642231232944077,22.213133771785472,27.314919701840957,25.331028955640292,52.90101359652539,16.50909494688074,A
5.582953824589593,8.473864438358563,28.242858475287484,12.636098914457715,16.662775743886623,40.56420592551495,38.27737068907458,A
1.8856808747680638,6.720697215910251,13.792802877033651,20.5557689389752,12.337444390822068,30.759391335987765,38.037843849641874,A
6.620742941536278,4.8339531680282235,18.4517561219136,20.76778296744877,8.700500689127649,34.21787199399495,37.13232503374627,A
5.922323182790631,8.826448832743932,19.932672862265992,5.6204563809102,19.976959205458474,35.801247936025085,28.17890615221343,A
8.610298704629818,7.924421120554655,22.12199122971076,26.146173221094628,10.270333423834693,41.68433452817,12.675537472265326,A
6.239544432833333,7.992162033193701,22.34390347997358,26.751304920434915,44.038569002996034,28.969032434925765,32.87846825169831,A
8.414603428803758,9.193178545615723,17.852782656515583,20.030792108575387,30.80228886122293,38.1024242208859,33.37987011580318,A
5.83149302701605,8.978498795732854,14.075751938684029,22.003391455754453,11.231259030652867,23.9833127769462,24.98671556704104,A
10.001709982140893,3.951335421625621,7.420278146612576,18.0713597532255,21.85755751057782,29.00149914525113,30.27908753903438,A
6.586975073587912,6.08070570073023,16.803868707748254,20.870800724227767,22.53708985076124,48.55813858679325,38.76041271938959,A
8.465164048518947,4.284194079470199,19.321710292012444,24.90965380843646,31.91037325468332,38.06549421048112,20.160232413757715,A
7.734318335096612,5.645880388272454,11.601835986838335,13.107957977050132,22.576531234279926,31.34545308239383,23.381184948147677,A
5.016208512731083,5.187656783437392,17.48252048811606,28.323027086803727,29.945174230565982,52.5409710854895,33.128984434341135,A
3.014818788319958,7.798151196027113,19.8064079568132,11.684060140333091,23.573117683309853,29.998940789244863,37.10723991395902,A
8.060886040826126,4.9796920952629105,12.604298664934582,10.732050117088628,23.96113974408602,28.15619244961016,27.414496216994273,A
7.140594544008566,6.401075457350936,17.250835299257844,16.657512872393347,23.568108130198027,49.86516412708649,28.910250471005025,A
3.9704826550432686,5.935398540473319,14.807637490105469,17.59577741444391,19.739209134508457,36.817314737612705,24.9175531084177,A
8.324663341282315,11.54191345002237,22.783671180877626,34.547047123822765,0.28868462334878053,44.27160432516668,14.167779522988873,A
7.765002131298838,7.556477019853328,25.6674715920604,20.085865837254925,12.043619207093723,29.09034241255844,44.83857332671138,A
8.642481132405758,4.901624401050928,23.85680241951563,16.002797929973305,25.020869235327936,30.12342684528228,26.321838229282022,A
6.2656047629251015,2.8532695818118228,27.5240040649867,19.699067323233013,20.705127510141693,31.072808652867067,55.61539636741015,A
6.034112305779225,0.908882834913828,26.871558868829474,15.130519311467209,23.97966527011605,33.67416139745561,56.014722845069784,A
7.646801468176696,7.787318707819205,18.625947081936758,6.695667837032959,25.128017647771806,32.11113520735359,17.298888429033383,A
3.41231559434945,11.009197786104735,18.885809743823792,24.09632868608935,35.75364895737387,23.45977414592462,33.81834100469865,A
5.110058757060592,8.877525574764864,14.265340115204902,18.3282838307046,33.86372603517634,33.459005973443595,18.50784831126089,A
10.647378142737583,0.7153221231942549,7.067655140875916,15.212471306303128,13.816306379588266,29.839811399436396,34.44161471924517,A
5.356090489857893,7.651202174298756,23.517789486162936,23.57290321159311,14.923622305130616,43.517115357583016,9.583055489307739,A
6.64824905607679,8.029077141293103,30.23761217656883,15.970945154611265,17.793519947739714,38.32852182505128,56.26612837902934,A
4.500298166173361,3.891075443736429,14.473291342018792,17.62680220240628,34.54365071439118,38.43050163350079,35.766887016415616,A
5.787262201581941,0.9223559320815273,28.415690863826157,18.07604476805715,19.10923541465673,26.454093748221332,26.539936756296008,A
1.5928028453850243,3.9472959654340287,4.893737687878341,5.131514648443545,24.708585000150983,34.536736357995856,33.10296874706613,A
6.6464196697734215,5.309212197044742,12.655622655585718,17.871358788428942,13.184515211265376,33.177725379428146,35.97151020477183,A
6.426631066414265,6.165821205539072,14.459202510320939,17.13288416969091,25.043493356735596,27.571916480159707,16.86321263858599,A
8.684074712289709,8.275574407582091,23.562308267401434,20.845520079342506,24.1547354135668,32.39665420482345,19.530837491073278,A
8.537815947750648,3.5500336329603814,4.148776111943942,26.354578965220867,18.32212006946779,29.89609937210717,28.923793911119667,A
10.239758704877659,9.544604061231814,11.108894606548207,11.007585752864538,17.88664630930362,40.442739837560175,33.47847259290189,A
5.691308010926731,10.936725076989504,21.130980810659977,31.090130840161464,31.906229614971082,31.65152097540581,10.81428326294559,A
4.353587161141181,9.86602709438785,15.83093073374301,16.774960240977514,27.706191472424244,21.867963499613044,20.75726358124571,A
5.4411629824318695,9.573494355119589,7.715183555602643,12.512356990563916,35.48167143234395,36.9100588368284,27.753004062124518,A
6.170009423543854,1.0504636617919147,15.063370929126544,29.07676844030059,32.430242854417564,32.00010351014572,28.339089949496355,A
7.517275224881993,6.234254901783314,18.693499286794047,12.819161810072952,18.399176220376816,32.8189248614788,36.541872941052084,A
4.060209900473885,8.672759551244459,22.996764190083546,18.535844134656475,30.84750513980841,33.378678070101856,21.128112310679256,A
10.265321329125289,2.043806750098355,22.204786846711993,24.77048514317774,19.900097329908135,27.907551309769737,28.225868174851918,A
8.36515988170489,4.276725446125521,8.792548139490748,25.096311558575945,30.742515741784104,26.35962839803164,31.179610027823863,A
9.471629883978245,6.406304685498644,24.550907805853434,25.35078619576117,35.040743139893294,38.17184015671115,26.77586423630281,A
12.116575116230209,6.722334671711048,26.76360090698254,11.910418984251564,22.228712685563472,35.82852577395509,56.110079985223685,A
9.831398709588097,7.009913298563507,18.140732960696724,24.812541426413855,45.895671291971674,44.17311411608909,33.5515725764351,A
7.080300198851408,1.8975840634060217,20.852576116753937,22.132377286723155,25.088005233344134,36.3671732083092,18.73046422790683,A
10.716726708613534,6.1274356840793205,26.243052186375188,22.69454980780754,9.858965632760182,41.40895780674954,46.9438177353923,A
5.593489396771199,10.052291714950062,19.858367291045905,9.167349084569613,19.524598441889317,30.9915376640001,33.521862475117715,A
5.540162720302982,4.009654540432024,24.314868366370003,26.742625941962665,5.636369612493262,28.5246774148043,13.061846769203527,A
5.417955436776497,6.372174945946162,17.644308768086,28.78104229442138,25.330580765375977,28.41236499740308,28.279311832153077,A
11.391954962116888,9.712297197376657,30.219860871493385,20.1942046991149,27.62136068578377,43.57860206549189,54.41963335403171,A
6.491599654006407,7.680241116800238,27.693856435120555,21.724663090471246,33.97170566197235,20.606166667074923,27.792605081903282,A
10.582794176552987,4.4476499386341395,28.345622825745586,15.671409301183083,30.8697270757056,28.72841848384514,34.72209010749775,A
6.009683977978327,6.495197036973778,29.09728611322211,23.799292268579805,25.006071108076746,15.650266992490554,40.70423081070917,A
9.526296790785535,9.764474191686194,12.339937167765077,15.200926492194553,21.586834712969722,42.48567256222333,30.22952990260762,A
6.901169960890466,5.0730409191437555,23.084120217983557,21.612481778706595,28.922701245265852,39.97184959500884,49.10785963159282,A
6.4459301470224135,6.5815246227905435,17.89876362209695,15.98737246275759,22.115597119355904,48.42652804087558,39.75759901022053,A
10.724436963063816,5.252891362242673,22.449626378581677,16.776182197593855,17.445885369252203,29.090982175277908,40.88030505950515,A
7.082064837880056,10.8481542828251,21.869535651871345,16.678276099923366,31.068707223745097,42.00563130100898,24.515318313728912,A
3.400965409213004,8.196513742024141,17.050737410907903,15.18514683780528,26.817324158411896,33.59790274029217,35.0139486177504,A
8.521093975766657,4.411339476132578,13.742663377518628,22.891512178812473,31.53280064541538,42.50379501645793,26.115986064712054,A
7.103372164137033,6.664564647489326,26.890592246026884,4.886667931169148,26.31888095218958,35.185487376558775,5.744979714968245,A
3.759612697503935,3.9839798981609107,15.694151987736005,28.48125173682188,29.50425125280246,36.91495169725225,25.019721821595045,A
7.125842034592962,3.9679493748398267,23.799189326694922,9.390342737597365,24.69656530280333,38.18621183859033,27.767267771475396,A
8.224895894667155,9.353171317681554,15.248048771972847,9.585853121457431,22.19089941548439,36.95119240933707,31.439721994983035,A
3.2161194064572847,3.75512842861262,26.37640227074033,18.132781868433163,24.667803088274553,35.577192900124956,20.581109401350098,A
6.517474187043005,2.9683599102209763,17.038545463092788,22.6186283761959,20.293617300524588,28.640130735950848,20.021463236228044,A
5.333924794014221,7.163278212271556,19.916235481063687,27.00843927761276,17.237208647634677,40.35647703774349,37.79955179352907,A
5.947178755721452,6.884756588132964,7.999155586046804,13.860285385586256,24.176707182789258,43.11977291772496,32.79656369180002,A
10.057981309820988,9.204920140162361,12.747371038326989,10.232571542801953,26.45333363146638,35.206081179215744,35.913339740708395,A
11.02721063459466,2.2902555053668623,28.963897980878357,19.863553789426796,22.16139746682748,23.861918223521684,49.73576185458185,A
9.459746720182975,5.466523624043551,32.044671384500305,23.797950191919334,34.156988858525324,29.77449391198497,25.107138726512275,A
8.020012286862688,7.404098466770391,18.41525126751421,13.755167598513568,26.119490743791225,27.56204804361774,18.515391368668027,A
5.1476523119534345,10.876886994998218,19.570480637359076,21.616709702635692,30.970962130136016,25.36466672677176,12.993320163632848,A
7.69036751358407,9.070802694313501,29.349095560084013,16.35224852501935,26.741640232614994,31.246000883297796,36.985321490122395,A
6.611891630512755,4.162840541417403,21.499561422569023,19.338667429510608,41.5130943704863,43.9479252388201,31.92883987600765,A
11.376086379422635,10.084501042975276,18.922165280038755,16.662081737916644,31.915559425456355,42.16917109840223,45.91861522195212,A
0.7925892165930112,5.997762799373539,12.321401587885806,12.561269113722066,26.571380885721233,34.62697481411589,40.73660936938744,A
5.90194694110365,3.9009393154836802,26.75637336146963,11.519699698989736,18.926532174942942,28.78703968710002,42.30321119505297,A
5.204932544123354,6.716908557495104,19.818618621814423,21.60369975770464,24.7485842301085,32.3284521867172,23.748572298159324,A
5.746264683522222,2.8239679150495856,26.114455976860384,11.89052765387515,32.57948581792065,36.76405239276991,37.787267094214926,A
7.728660482812442,6.465253589055185,7.115193730373564,22.566224243451597,24.57137857423593,26.614722691345264,32.94639322201786,A
1.6995437396963897,9.05254282045669,32.194099057868804,25.274624320076295,19.800585874044117,21.16353242224481,51.45257369153016,A
5.435541146670034,5.6702152719278125,27.202830249988665,25.08771925820623,15.40463129235355,28.046786834151725,51.300890793571284,A
7.590683250145629,10.477823405727918,32.107958371560926,17.59772405611413,21.202929103424346,39.62404393009529,8.159834382659223,A
3.015283672498996,8.820765719904607,23.42445224613438,17.16028575924029,28.930966601286777,32.56269908431823,39.43626878446198,A
3.4350144757826033,2.7736392553428346,17.244729192323533,15.70945712244004,25.66591168398879,36.797339606182646,19.16342805517219,A
6.901573049542035,5.245822304381069,20.95999130507184,27.55930642612,12.442096782871701,12.737437098560594,30.49582799231043,A
5.968536828162829,6.791054214766174,27.844773788419182,18.712905068346764,22.941076242856873,31.550881312141783,54.42359575394157,A
5.841121827024204,5.332149001188299,20.095187510495244,19.80894547063859,28.08952054583126,40.5838257293845,13.384345561030882,A
7.203554317879407,8.2218184528395,25.77783624431858,25.204224879158733,19.0602365958336,45.26489322723249,35.76600891524373,A
4.737989751676833,6.383661607171993,23.56939772631698,15.061428049751607,13.135875431097311,31.15086754243723,44.68931657127368,A
1.9571256508388561,9.592079220663946,22.175196060169075,12.529826101036388,30.19247317496451,30.95718951173907,41.644323987594476,A
7.310281278040826,1.1721012588748239,21.51433974750008,17.302882908538198,31.286339699969517,31.848921528720275,35.27510608434709,A
7.740511351115488,8.09576943945983,12.496536412799713,13.72666230547122,25.02408355879369,30.186795742827826,24.77605758765727,A
0.9705392124662021,4.399691576425856,23.174645719879173,17.359648562738947,22.60740849840652,33.357510491656754,45.797998474931376,A
6.665991936775548,7.72772558542459,18.856328381713645,6.837073691798123,28.003121790040762,34.58767953463674,12.459577555855265,A
2.9789928660573466,5.989247701506387,25.757291501353293,9.128290104143543,18.476479754048537,32.928457613759136,33.1914263804526,A
2.8428831004898028,6.6190626407926425,21.107163288582033,26.351401327772507,5.310099864444201,28.580773794539052,34.15674522272751,A
2.348814057460117,9.020316331711737,22.510712908787646,17.29817879029174,18.65912980472561,29.959168152414207,43.002931523714516,A
5.656208575297641,7.020736191760619,17.503768557003536,26.93918784067327,30.15030907347899,18.550686869111395,42.40413303123207,A
4.4044096144019536,5.760311436616632,14.407122291473092,22.110465207868792,15.49285732329507,26.32558155130193,19.978118845232068,A
6.893073370432067,6.114018984892255,19.188123449897425,9.532253716399643,26.226466601329825,42.57665207314352,16.275306214235997,A
7.2634683425161075,9.500035799566945,14.881382789014507,21.788270518775846,20.22713770016335,25.15094703893965,38.2075147262933,A
1.3444306432181217,4.271597571549952,23.234847242244456,19.039321616368227,15.602628961502399,42.076062721574104,44.557658431910696,A
6.822225776004204,1.9845426210754131,26.166290672278684,20.836755936515885,14.741947331761395,24.438173789700766,19.165758978948453,A
6.669746268408221,11.55526168067922,21.32904153622726,22.742223322267037,23.13982039594844,31.04196549106254,24.085649647434806,A
6.180910984413714,9.081374819008067,18.228997903015156,6.9621919176943425,25.416222963336544,34.93160430100075,11.814486581783761,A
2.3300804455670403,6.938140346970393,18.251101167678584,14.799702455274332,23.22832993208347,25.810278144171043,42.57138381542245,A
3.2780447956876353,2.5914769500410624,15.669564135247663,25.777993414971945,31.87835872248729,59.35968261615638,31.079080938600583,A
1.1585532586616676,6.166576688067369,29.45728126371177,13.521123110944085,30.22286909528195,34.08529393534863,53.72997782243786,A
10.859743941571189,4.4023945724479425,26.777313010903804,31.217124423419325,39.592492497760105,18.12160911733536,47.945448682932934,A
4.5313997834508815,6.2713855419291935,11.739200789509216,21.869030294730997,40.73764696785909,40.795922407117374,23.172042404999075,A
4.578419559388726,7.919535424497342,32.12950870757577,17.90426538844026,19.094498364105558,37.275131186891755,28.59316872513142,A
2.2079290595455605,6.46153172111625,28.084627530754943,12.053055654512798,18.896753242769208,42.33671608376862,42.04703445510913,A
6.300908664346463,2.6597186727683018,21.327884306226608,31.408725376723112,40.454736594960856,34.7449483337657,20.224599265796645,A
2.191355250140929,3.1192929697737117,32.68257780399239,31.756754250614062,12.901900016014025,40.94019969481271,44.44593395412925,A
7.605826396278346,9.317114695700331,19.059531073710044,11.391051075791573,20.531252889223886,35.66407060794482,34.45634161093307,A
3.997315484394574,4.192107684275387,27.003948438467063,19.995489935915653,23.082237880912754,30.606822664513075,29.24645215550138,A
11.360365807953052,7.988451201513196,24.042814637961136,7.40245898063927,23.972870685305878,39.587807600781176,47.37878090510213,A
7.60391559524082,6.727735027228594,24.828673492690882,17.658156100347618,32.014377437786344,24.600168125479925,26.930167370978953,A
8.131915664155327,4.4624577094472295,14.238048028021844,21.87598828638416,15.36498610709238,26.41142439535075,28.56868812828687,A
4.0065070163673795,7.0540092889865855,12.688722894680788,22.127202232542135,12.173128952827598,32.607848318487086,24.45577601859416,A
10.006495255349023,8.355715168654886,18.098868893659997,15.927057888590705,29.732942424266476,47.607227048035114,37.0388091055978,A
9.9692597843612,5.453454565557509,26.345426139667403,27.253947873081778,44.91542103173873,26.750060389150185,33.64357370185578,A
1.388768220224438,7.3061919908024455,18.210843852607187,10.313398010881155,26.44356007375002,37.61715782057232,35.31711061949201,A
2.774450511333747,0.6493000025318967,23.02099824240255,19.508608134991032,35.27799005417357,39.677419549493706,32.77052087026499,A
5.112373049815535,2.650191501310238,10.060801256714704,16.68117776352394,20.21391389738178,46.63748946611946,23.013846023286582,A
4.068300227442034,8.428599503535255,5.6797454567340235,27.227803619235047,34.619574153000684,29.944123798778953,29.355599252561806,A
6.514272106906855,4.93576131941694,19.911692559347905,29.856046003107956,24.743270403556707,30.6141967148874,10.227908529162445,A
5.968924778970258,1.647152861085357,21.915782835120826,10.977173016554651,23.1781796350533,29.213016599558955,37.3594944971741,A
4.61639566366861,6.976603719541553,29.924958561466276,13.845080574138429,26.323313043290106,26.141104900268562,28.357342860947035,A
5.29801888065257,9.350632323152475,5.203320681840243,29.106935763356965,33.518282425256956,48.29229080926972,34.30348645216371,A
1.1800416775420697,2.9475601216257936,19.95732167931606,20.29861649908394,27.446132154894205,40.963928870918245,47.43636463592395,A
9.192321585504734,6.78758830762353,23.964176933554878,13.266169750953878,23.66068765680444,34.91067027044674,33.92487359105495,A
4.281092912462484,3.254940809844862,12.556848622508811,14.572236982249752,32.08852541611743,43.03353852194409,23.459662550133636,A
5.167528955370397,8.096921154273,18.86838788872396,17.70699455781939,29.045490260533917,27.25683776027215,15.586473338614375,A
4.875035746397665,3.7871878123001634,28.533927844580653,26.201070720548856,7.306407468404718,27.60910831573179,18.593570173914067,A
8.688876495807042,6.332278506484243,11.528412658663449,17.44325603978006,25.676680283720522,40.05836734818361,35.239968820735434,A
9.348474347093134,4.143409001842311,18.354995291921178,19.41015301642656,19.637743046035595,34.47497369041032,32.7396610926312,A
9.60821275235219,7.2954031210864585,4.677665674438419,22.776748792978598,23.30268663070856,38.377269728616625,30.207102595333758,A
6.664746486143143,3.9960620943103686,13.48358160824698,27.44977275781837,42.502418060063135,45.18525426466089,21.056556478833933,A
